2020年5月12日	5月12,2020プレスリリースApple、LogicProX発表以来、最大規模のアップデートをLogicに実施LogicProXはメジャーアップデートにより、プロ仕様のLiveLoops、完全に再設計されたサンプリングワークフロー、ビートメイキングのための新しいツールを搭載しました。	https://www.apple.com/jp/newsroom/2020/05/apple-unveils-biggest-update-to-logic-since-the-launch-of-logic-pro-x/	Appleは本日、メジャーアップデートとなる Logic Pro X を発表しました。新しいバージョン は、プロ仕様の Live Loops、完全に再設計されたサンプリングワークフロー、ビートメイキングのための新しいツールにより強化されています。強力なクリエイティブツールを取り揃えたことにより、Logic Pro X 10.5 はすべてのミュージシャン、とりわけエレクトロニックミュージックの制作に携わるアーティストには非常に大きなリリースとなります。「Mac と Logic Pro X は、私たち皆が愛する音楽を、世界トップクラスのミュージシャンとプロデューサーが創り出すのに欠かせないツールとなっています。Logic Pro X 10.5 は、Logic が Logic Pro X として生まれ変わって以来、最大のアップデートです。Logicを使い始めたばかりのミュージシャンから、グラミー受賞アルバムを何枚もリリースしているプロデューサーまで、あらゆるアーティストの創造力を刺激するパワフルな新ツールが多数用意されています。 Logic ユーザーの皆さんが次に作り出す作品を耳にする日が待ち切れない思いです」と、Appleのアプリケーションプロダクトマーケティング担当バイスプレジデント、スーザン·プレスコットは述べています。
2020年5月18日	5月18,2020ストーリーApple、GLSENやPFLAGなどのLGBTQ支援団体をサポートして「プライド」を祝福今年は「プライド」をオンラインで祝福、AppleWatchプライドエディションがLGBTQ支援団体の活動を直接サポートします。	https://www.apple.com/jp/newsroom/2020/05/as-pride-goes-virtual-apple-watch-pride-edition-helps-community-and-advocacy-continue-worldwide/	エル‧スミスは高校の最上級生ですが、同学年の多くの生徒と同様に、高校最後の年がこんなことになるとは思ってもいませんでした。卒業記念のダンスパーティーは中止になり、卒業式の開催も未定のままです。しかし、エルが諦めていないことが1つあります。それはテキサス州オースティンにあるエルが通っている高校の、LGBTQの生徒や仲間が協力し合い、コミュニティを見つけるためのクラブ「Genders and Sexualities Alliance」(ジェンダーとセクシュアリティに関する同盟)の毎週のオンラインミーティングです。エルは新入生のときにこのクラブを再始動させ、それ以来リーダーとしてクラブを率いてきました。「誰にでも、安心できて、自分を支えてくれる家庭環境があるとは限りません。今は、私たちみんなが人生の節目となるさまざまなイベントを経験できない状況にあります。安全な環境で、人生における変化を讃えることも、大切な節目を記念することもできません。そこで私たちは、生徒たちが楽しんだり、リラックスしたりできるように取り組んでいます」とエルは述べています。このようなコミュニティへの貢献と権利擁護への取り組みにより、エルは「Student Advocate of the Year」(その年の最も優れた学生の権利擁護者)を受賞しました。この賞を授与した米国のLGBTQ支援団体GLSENは、学校における差別、ハラスメント、いじめをなくす世界的な活動を推進し、支援しています。GLSENは、エルのような学生の活動をサポートし、コミュニティを少しずつ変えていくために役立つリソースを提供しています。
2020年6月11日	6月11,2020新着情報Apple、WWDC20の詳細について発表Appleが、WWDC20の基調講演とPlatformsStateoftheUnionの開催日時、その他の内容を、世界中の開発者に向けて発表しました。	https://www.apple.com/jp/newsroom/2020/06/apple-reveals-lineup-for-its-biggest-ever-worldwide-developers-conference/	WWDC20は、基調講演、Platforms State of the Union、100以上のエンジニアリングセッション、まったく新しいDeveloper Forums、1,000名以上のAppleエンジニアに一対一で質問できるラボなど、充実の内容でお届けします今年で31年目となる世界開発者会議(以下、WWDC20)はこれまでに開催されたWWDCで最大規模となります。WWDC20は、2300万人以上を擁するAppleのグローバルな開発者コミュニティをオンラインに集結させるという過去に例のない試みで、米国時間の6月22日～26日に開催されます。Appleは本日、WWDC20のラインナップ―基調講演ならびに各プラットフォームの指針を示す Platforms State of the Unionの開催日時、開発者がiOS、iPadOS、macOS、tvOS、watchOSの将来について学び、Appleのエンジニアに質問できるセッションなど、WWDC20の開催要項について発表しました。スペシャルイベント基調講演6月22日午前10時(日本時間:6月23日午前2時)Appleの提供するすべてのプラットフォームについて、今年後半に登場が予定されているエキサイティングで革新的な機能や更新内容についてお伝えします。基調講演イベントは Apple Park から直接、apple.com、Apple Developer アプリケーション、Apple Developer ウェブサイト、Apple TV アプリケーション、YouTube を通じてストリーミングで配信され、配信終了後はオンデマンド再生により視聴いただける予定です。中国の視聴者向けに、基調講演イベントは Tencent、iQIYI、BilibiliYoukuでもストリーミングで配信される予定です。Platforms State of the Union6月22日午後2時(日本時間:6月23日午前6時)iOS、iPadOS、macOS、tvOS、watchOS すべての最新の進化を深く掘り下げます。Appleでエンジニアリングを担当するリーダーたちの声にダイレクトに耳を傾けてください。State of the Union は、Apple Developer アプリケーションと Apple Developer ウェブサイトを通じてオンデマンドにより提供される予定です。これらも、中国国内では、Tencent、iQIYI、Bilibili、Youkuを通じてオンデマンド再生できる予定です。
2020年6月15日	6月15,2020プレスリリースAppleが運営するAppStore：2019年には繁栄を続ける経済圏として認知Appleは本日、AppStore経済圏から生じた全世界の経済活動の総額が、2019年の単年で5190億ドルに上ったことを発表しました。	https://www.apple.com/jp/newsroom/2020/06/apples-app-store-ecosystem-facilitated-over-half-a-trillion-dollars-in-commerce-in-2019/	Appleは本日、運営するApp Storeの経済圏の売上高が2019年の単体で5190億ドルの貢献をしたことを発表しました。Analysis Groupの独立系エコノミストにより実施された新しい研究によれば、最も価値の高いカテゴリーは、モバイルコマースアプリケーション、デジタルグッズ·サービス関連アプリケーション、App内広告でした。これらの結果から見えてくるのは、常に変化しながら競争力をもって繁栄を続けるアプリケーション経済の影響が広範囲に及んでいる様子で、そこでは175の国と地域を横断する形で様々なイノベーションが解き放たれ、世界中の人々の学び方、働き方、つながり方に大きな変化をもたらしています。この研究では、Appleから開発者に対して直接支払われた金額はアプリケーションを通じて販売される商品やサービスの売上なども含んだ膨大な金額から見れば、ほんの一部に過ぎないことも明らかになりました。Appleはデジタルグッズ·サービスに関連する売上の手数料だけを受け取っているので、総額5190億ドルの85パーセント以上は、Apple以外の大中小あらゆる規模の開発者と事業者に生じたものということになります。「App Storeは、革新的な人たちや夢を追う人々にとって、自分のアイディアに命を吹き込める場所であり、利用する人たちにとっては自分の生活を豊かにしてくれる安全で信頼できるツールを見つけられる場所です。このような試練や不安定な情勢の時期に、App Storeは、起業、健康で幸福な生活、教育と雇用創出において変化する世界に人々が素早く適応できるよう、永続的な機会を提供します。多くの国に存在する開発者が一人で営んでいる個人事業から、数千人の従業員を擁する大企業まで、世界的なApp Storeを取り巻くコミュニティはイノベーションを促進し、雇用を生み出し、将来的な経済成長を推進しています。私たちはそれを支援するため今後もよりいっそうの努力を重ねていきたいと思います。」と、AppleのCEO(最高経営責任者)、ティム·クックは述べています。この研究では、App Store経済圏を通じて2019年に生み出された5190億ドルのうち、商品やサービスの売上のシェアが最大で、4130億ドルに上ったことが分かっています。商品やサービスのカテゴリーでは、売上の大部分はモバイルコマースアプリケーションから生み出されていますが、モバイルコマースアプリケーション中で最大なのは小売で、2680億ドルに上ります。小売アプリケーションには、MUJI passport、UNIQLOアプリのような実店舗のデジタルバージョンのほか、ZOZOTOWNのように商品をオンライン販売するウェブサイトが含まれますが、日用品や食料品のデリバリーは専用のカテゴリーがあり、これには含まれません。
2020年6月16日	6月16,2020新着情報WWDC20SwiftStudentChallenge入賞者を発表WWDC20には、世界41の国と地域から集まる350名のSwiftStudentChallenge入賞者たちも参加します。	https://www.apple.com/jp/newsroom/2020/06/apples-wwdc20-swift-student-challenge-winners-determined-to-shape-the-future/	Palash Taneja、Devin Green、Sofia Ongele は全員 WWDC20 Swift Student Challenge の入賞者です。Appleが主催する 2020 Worldwide Developers Conference がいよいよ、新しいオンライン形式で来たる6月22日に開幕します。ここにはグローバルコミュニティを形成している2300万人の開発者が世界各地から Apple Developer アプリケーションと Apple Developer ウェブサイトを通じて無料で参加します。今年で31年目となる WWDC20 では、イノベーションと起業を志す過去最大数の人々が一堂に会し、互いにつながり、共有しながら、創造力を発揮します。その中には、41の国と地域から参加した350名の Swift Student Challenge の入賞者も含まれています。この学生の皆さんは、AppleがWWDCの一環として、次世代のプログラマーやクリエイターを見いだし賛えるために毎年開催している学生コンテストに、Swift Playgroundsを活用して作成した各自オリジナル のアプリケーションを作品として提出し選ばれました。Sofia Ongele、Palash Taneja、Devin Green は今回の入賞者の一部で、いずれも10代の若者である彼らに共通する人生の目的は Ongele の言葉に見事に集約されています。それは「テクノロジーに触れながら良いことを沢山やろう」というものです。この3名は全員、世界が抱えるさまざまな課題に対して、今こそ変化をもたらす好機と捉えています。問題それぞれが行動喚起の源であり、彼らは大きな声で明確にそれに答えようとしています。
2020年6月22日	6月22,2020画像/映像WWDC20のハイライトシーン：13の新しいテクノロジーを披露macOSBigSurをはじめ、iOS14のAppライブラリ、iPadOS14の強化された手書き入力まで、WWDC20で発表された主要な機能の数々をお伝えします。	https://www.apple.com/jp/newsroom/2020/06/13-new-innovative-technologies-and-features-unveiled-at-wwdc20/	Appleは本日、全てオンラインによる初の世界開発者会議(以下WWDC)を開幕し、基調講演と Platforms State of the Union には世界中から何百万もの開発者が集いました。Mac OS X登場以来最大規模のデザイン変更を経て誕生する macOS Big Sur をはじめ、watchOS 7に至るまで、さらには iOS 14で導入されるAppライブラリ、iPadOS 14で強化されたApple Pencil の手書き機能なども含めて、WWDC20で発表された、これ以上ないほどに画期的な機能の数々とアプリケーション開発ツールについて振り返ります。世界で最速のデスクトップブラウザーであるSafariはいままでにないアップデートによりユーザーのプライバシーを保護しながら、さらに速いパフォーマンスを発揮します。新しいスタートページのカスタマイズ機能により、スタートページに背景画像を設定し、リーディングリストやiCloudタブのようなセクションを配置できるようになります。Safari機能拡張のサポート強化により、Safariの使い勝手をさらに自分好みにアレンジできます。Mac App Storeでは、エディターのおすすめやトップチャートを参考に、簡単に機能拡張を見つけてダウンロードできます。
2020年6月22日	6月22,2020プレスリリースApple、MacにAppleシリコンを搭載することを発表Appleは本日、業界をリードするパフォーマンスとパワフルで新しいテクノロジーをもたらす、自社製シリコンをMacに搭載することを発表しました。	https://www.apple.com/jp/newsroom/2020/06/apple-announces-mac-transition-to-apple-silicon/	MacがAppleシリコンへと移行することで、Apple製品すべてに共通するアーキテクチャが作り出されます。これにより、デベロッパがAppleのエコシステム全体を対象にしたソフトアウェアを開発し最適化することが、はるかに簡単にできるようになります。 カリフォルニア州クパティーノ — Macにとって歴史的な日となった本日、Appleは、業界をリードするパフォーマンスとパワフルな新しいテクノロジーをもたらす、世界トップクラスの自社製シリコンをMacに搭載することを発表しました。デベロッパは今すぐアプリケーションの更新を開始し、MacのAppleシリコンが持つ先進的な能力を活用することができます。この移行によって、すべてのApple製品に共通するアーキテクチャが確立されることにもなり、デベロッパはAppleのエコシステム全体に最適化したアプリケーションをはるかに簡単に開発できるようになります。Appleは本日、macOSの次回のメジャーリリースとなるmacOS Big Surも発表しました。macOS Big Surはここ10年以上で最も大規模なアップデートであり、スムーズかつシームレスなAppleシリコンへの移行を確実にするためのテクノロジーを搭載しています。デベロッパは既存のアプリケーションを簡単にAppleシリコン上で動作するように変換することができ、Appleシリコンのパワフルなテクノロジーとパフォーマンスを活用できます。そして、今回初めて、デベロッパはiOSやiPadOSのアプリケーションをまったく変更せずにMacのアプリケーションとして提供することが可能になりました。Appleシリコンへの対応をはじめるデベロッパをサポートするため、AppleはUniversal App Quick Start Programも立ち上げます。このプログラムは、ドキュメントへのアクセス、フォーラムでのサポート、macOS Big SurおよびXcode 12のベータ版、およびDeveloper Transition Kit(DTK)の限定利用を提供するものです。DTKとは、AppleのA12Z Bionic SoCをベースにしたMac開発システムです。
2020年6月22日	6月22,2020プレスリリースApple、刷新された新デザインのmacOSBigSurを発表Appleは本日、世界で最も先進的なデスクトップオペレーティングシステムの最新版、macOSBigSurのプレビューを発表しました。	https://www.apple.com/jp/newsroom/2020/06/apple-introduces-macos-big-sur-with-a-beautiful-new-design/	カリフォルニア州クパティーノ — Appleは本日、世界で最も先進的なデスクトップオペレーティングシステムの最新版、macOS Big Sur(ビッグサー)をプレビューしました。macOS Big Surは、まったく新しいものでありながら、すぐに馴染める美しい新デザインが導入されています。Safariにはカスタマイズ可能なスタートページ、洗練されたデザインが施され、さらにパワフルになったタブ、すばやく簡単に使える翻訳機能、新しいプライバシーレポートなど、多数の新機能が搭載されています。新しくなったメッセージアプリケーションでは、よりパーソナルで表現豊かなメッセージを送受信することができます。また、グループメッセージ内で会話を追ったりメンバーとやり取りすることが簡単にできるようになります。マップも大幅に新しくなり、世界各地を探索しながら臨場感あふれる体験ができる様々な機能が加わります。「macOS Big Surは、UNIXのパワーとMacの使いやすさという定評ある組み合わせをさらに進化させたメジャーアップデートで、過去10年以上で最大のデザイン上のアップデートです。モダンですっきりとした外観をはじめ、Safari、メッセージ、マップなどの主要アプリケーションの大幅な機能強化や新しいプライバシー機能によって、ユーザーにこれまでにない体験をもたらします。すべてのユーザーに愛されるものになると確信しています」と、Appleのソフトウェアエンジニアリング担当シニアバイスプレジデント、クレイグ·フェデリギは述べています。
2020年6月22日	6月22,2020プレスリリースApple、iOS 14でiPhoneの体験を刷新iOS14では、ホーム画面にこれまでで最大のアップデートが施され、デザインが刷新されて美しくなったウィジェット、Appライブラリ、AppClipなどが加わっています。	https://www.apple.com/jp/newsroom/2020/06/apple-reimagines-the-iphone-experience-with-ios-14/	iOS 14では、ホーム画面をカスタマイズしたり、App Clipでアプリケーションを見つけて使ったり、メッセージでいつでもつながることのできる新しい方法が導入されています。
2020年6月22日	6月22,2020プレスリリースiPadOS14にiPadのための新機能を搭載Appleは本日、iPadのユニークな機能と大型Multi-Touchディスプレイを活かした新機能とデザインを搭載した、iPadOS14のプレビューを発表しました。	https://www.apple.com/jp/newsroom/2020/06/ipados-14-introduces-new-features-designed-specifically-for-ipad/	iPadのために設計されたアプリケーションのデザイン、Siri、検索、通話のコンパクトなユーザーインターフェイスでの最適化された操作方法、Apple Pencilによるパワフルで新しい手書き機能などカリフォルニア州クパティーノ — Appleは本日、iPadOS 14のプレビューを発表しました。iPadOS 14には、iPad独自の機能と大画面のMulti-Touchディスプレイを活かした新機能とデザインが搭載されています。iPadOS 14では、ユーザーが実行中のタスクに集中できるようFaceTimeおよび電話の着信、Siriの動作、検索がまったく新しい、コンパクトなデザインになりました。アプリケーションには新たにサイドバーとツールバーが追加され、コントロールを一か所に集約して、より合理的にそしてよりパワフルになりました。iPadのためのスクリブルを含むApple Pencilの新機能は手書きの作業に全く新しい方法を提供します。また、ARKit 4にはまったく新しいDepth APIが搭載され、デベロッパの皆さまがよりパワフルなアプリケーションの機能を開発することができるようになります。「iPadOS 14は、iPadの体験をさらに特有のものにします。ユーザーの生産性や創造性をさらに高め、より楽しめるようになります。iPadOS 14は新しいコンパクトなデザインでの操作性とiPadのために設計された新しいアプリケーションのデザインにより、Apple Pencilによる手書きメモ機能の向上、さらにパワフルになったAR体験など、ユーザーに驚きの体験を提供し別格のものとなります」とAppleのソフトウェアエンジニアリング担当シニアバイスプレジデント、クレイグ・フェデリギは語っています。
2020年6月22日	6月22,2020プレスリリースwatchOS7でApple Watchにパーソナライズ、健康管理、フィットネスについての重要な機能が追加にAppleは本日、watchOS7のプレビューを行いました。watchOS7は、世界で最も先進的なスマートウォッチに、強化されたカスタマイズツールを提供し、新しい健康管理およびフィットネス機能をもたらします。	https://www.apple.com/jp/newsroom/2020/06/watchos-7-adds-significant-personalization-health-and-fitness-features-to-apple-watch/	カリフォルニア州クパティーノ —Appleは本日、watchOS 7のプレビューを行いました。watchOS 7によって、世界で最も先進的なスマートウォッチに、強化されたカスタマイズツールと強力な新しい健康管理およびフィットネスの機能が加わります。共有できて見つけやすい文字盤構成によってこれまでとは比べものにならないほどパーソナライズが可能になります。また、睡眠記録、自動手洗い検出、ダンスなどのワークアウトの種類の追加、新しい耳の健康のための機能により、健康的な生活を送るために役立つ詳しい情報が得られます。また、これらはプライバシーに配慮した設計となっています。マップアプリケーションでは自転車の経路案内、Siriでは言語の翻訳もできるようになり、手元から便利に確認できるようになります。  「Apple Watchがお客様にポジティブな影響をもたらすことで、私たちも元気をもらっています。お客様の健康、フィットネス、ウェルネスをサポートする新しく意味のあるツールをお届けできることにわくわくしています。watchOS 7では、睡眠記録、自動手洗い検出、新しいワークアウトの種類に加えて、まったく新しい文字盤の見つけ方や使い方によって、さらに健康に、アクティブに、つながることができるようになります」と、Appleの最高執行責任者であるジェフ·ウィリアムズは述べています。有益な情報が一目でわかる文字盤は、Apple Watchの体験の中心であり、お客様がApple Watchをパーソナライズできる部分でもあります。watchOS 7は、子供が生まれたばかりの親から、サーフィンの愛好家、テニスプレーヤー、写真家まで、どのようなアクティビティやライフスタイルにもぴったりな文字盤になるように構成を変え、ユニークな組み合わせを見つけて共有できる、新しい方法を提供します。コンプリケーションを含め、無限にカスタマイズやパーソナライズができる文字盤は、メッセージやメールで共有することが可能です。App Storeのほか、ウェブサイトやソーシャルメディアのリンクから見つけることもできます。
2020年6月23日	6月23,2020プレスリリースApple、デベロッパに向けて次世代のアプリケーションを推進する新しいテクノロジーを公開Apple、2,300万人のデベロッパが将来に向けてのアプリケーションをデザイン、構築することを助ける強力な新しいテクノロジーとツールを発表。	https://www.apple.com/jp/newsroom/2020/06/apple-reveals-new-developer-technologies-to-foster-the-next-generation-of-apps/	カリフォルニア州クパティーノ―Appleは本日、2,300万人を擁するデベロッパコミュニティが将来のアプリケーションを設計し、構築することを支援する新しいテクノロジーの強力なラインナップを発表しました。これらの新しいツールは、業界をリードするAppleの各プラットフォームに向けて、デベロッパがさらに強力なアプリケーション体験を生み出せるようにするとともに、その事業の経営と成長を支援します。Appleがデベロッパに対して毎年実施している調査に加え、WWDC20では拡張されたApp Storeラボも実施することで、全世界から集まるデベロッパたちが意見を共有し、App Storeに求める将来的な改善点などを伝えられるようにしています。Appleはまた、デベロッパが提案を伝えられるような意見交換の場を今後一年を通して新設していきます。「Appleのデベロッパコミュニティは、10億人以上のユーザーに役立ち、業界を変革し、世界に変化をもたらすようなアプリケーションを通して、私たちに刺激を与えています。今回のWWDCでは、デベロッパがアプリケーション体験をさらに進化させ、より多くのユーザーに届けるのを支援すべく設計された、画期的な新しいAPI、フレームワーク、ツールを紹介しています。App Storeの経済圏はこれまで以上に多様かつ躍動的に成果をあげています。一方で、App Storeを誰にとってもより良いものにするために、私たちがもっと協力しなければならないことも理解しています。今年のWWDCでは、オンラインのApp Storeラボを用意し、毎年行っているApp Storeデベロッパの調査を拡大していますが、これは多くのデベロッパの声を直接聞くことで、私たちがApp Storeをデベロッパやユーザーのためにどのように改善できるか知りたいからです」と、Appleのワールドワイドマーケティング担当シニアバイスプレジデント、フィル·シラーは述べています。App Clipを利用すると、ユーザーはNFCや共有リンクなどを使うことのほか、App Clipコードと呼ばれる新しい視覚的な目印を通じて、素早く簡単にアプリケーションを見つけることができます。App Clipは数秒以内で起動し、ユーザーは完全版のアプリケーションを部分的に体験できる一方で、デベロッパにとっては自分のアプリケーションが最も便利に使える場面でユーザーに紹介できるようになる楽しくて新しい方法になります。ユーザーはApp Clipの中で1回タップするだけで簡単に完全版のアプリケーションをインストールできます。ウィジェットはさらに役立つように再設計され、ユーザーはひと目でタイムリーな情報を得られるようになりました。ホーム画面のページにウィジェットを配置することで、そのウィジェットの機能はデバイスの画面を見ればいつでも利用できます。新しいSwiftUI APIを利用することで、同じコードを使って、iOS、iPadOS、macOSのそれぞれに対応するウィジェットを作ることができます。
